Protein ID,H1975_TGFb_Rep1_1,H1975_TGFb_Rep1_2,H1975_TGFb_Rep2_1,H1975_TGFb_Rep2_2,H1975_TGFb_Rep3_1,H1975_TGFb_Rep3_2,H1975_unst_Rep1_1,H1975_unst_Rep1_2,H1975_unst_Rep2_1,H1975_unst_Rep2_2,H1975_unst_Rep3_1,H1975_unst_Rep3_2,H838_TGFb_Rep1_1,H838_TGFb_Rep1_2,H838_TGFb_Rep2_1,H838_TGFb_Rep2_2,H838_TGFb_Rep3_1,H838_TGFb_Rep3_2,H838_unst_Rep1_1,H838_unst_Rep1_2,H838_unst_Rep2_1,H838_unst_Rep2_2,H838_unst_Rep3_1,H838_unst_Rep3_2
P10636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P10644,590211390.0,637560830.0,645247620.0,645325700.0,664148100.0,646224700.0,654552000.0,637601600.0,668101500.0,690483520.0,705933120.0,736555390.0,414625088.0,369636096.0,401944992.0,400475616.0,415389472.0,414883424.0,399151072.0,429879744.0,401686592.0,422986848.0,366248992.0,378874816.0
P10768,222990496.0,196307952.0,213170720.0,177285424.0,244955264.0,218434976.0,250965344.0,217776800.0,153570784.0,210285840.0,218549184.0,220391376.0,687121980.0,748003260.0,643356670.0,725379580.0,796666370.0,698827260.0,730637500.0,908752130.0,655098880.0,639337020.0,733169280.0,880083580.0
P10809,8789969900.0,8652396500.0,9354096600.0,9072445400.0,8764445700.0,8793223200.0,9740345300.0,9735516200.0,9070370800.0,9401187300.0,10160627700.0,10221059100.0,12857834500.0,12999565300.0,12963362800.0,13422995500.0,12882293800.0,13589015600.0,14012517400.0,13667050500.0,12984378400.0,13523445800.0,13078784000.0,13224054800.0
P11117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93387832.0,0.0,88409384.0,84695152.0,72733808.0,64033636.0,66022692.0,56525248.0,68643000.0,79168568.0,67534120.0,0.0
P11137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300098976.0,302248064.0,244841024.0,221511952.0,270292864.0,244657776.0,213505424.0,195767136.0,230250896.0,220901216.0,181787968.0,196141552.0
P11142,14694465500.0,15155055600.0,15501951000.0,15522672600.0,15028100100.0,15216131100.0,13756396500.0,14506460200.0,15663629300.0,15298886700.0,17048821800.0,16149306400.0,19160715300.0,21175887900.0,17351753700.0,17983883300.0,19270697000.0,19159887900.0,17531373600.0,17087968300.0,16392267800.0,18962507800.0,16762103800.0,18475554800.0
P11166,959512960.0,995512380.0,1024489660.0,1026699460.0,904237440.0,906707650.0,487425760.0,443390624.0,531852832.0,567252030.0,486265664.0,567778690.0,701585790.0,644031040.0,567591230.0,683708610.0,705430660.0,683995900.0,632119170.0,685413180.0,618281020.0,663257220.0,609461820.0,730826050.0
P11171,0.0,0.0,0.0,0.0,0.0,0.0,125890752.0,0.0,0.0,0.0,68311640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11172,410103360.0,431817408.0,378270272.0,418314976.0,426313312.0,412238112.0,444274048.0,430354848.0,414555296.0,415854976.0,429020000.0,449326624.0,365480576.0,444360800.0,396036480.0,431199744.0,399962368.0,373537760.0,427254496.0,415355424.0,400333216.0,401308928.0,357859744.0,431311680.0
P11177,814477250.0,888519940.0,839289920.0,848218500.0,861195710.0,920228030.0,966317500.0,976027070.0,971145090.0,959170500.0,896106880.0,1107734270.0,757189380.0,872746500.0,846217540.0,833363070.0,799797060.0,827891650.0,852337150.0,964623550.0,868050560.0,860844480.0,824390780.0,869840700.0
P11182,94568112.0,102645032.0,112657912.0,100704880.0,110128936.0,108741008.0,110584928.0,94063064.0,118033280.0,122129520.0,94584656.0,129511848.0,387535424.0,319527488.0,370393824.0,361523328.0,328376416.0,366581952.0,403789056.0,406110752.0,359400704.0,363975872.0,371690048.0,374038720.0
P11233,1546657660.0,1412607100.0,1694854140.0,1455564160.0,1426281980.0,1353932930.0,1118534270.0,1155389570.0,1088370050.0,983588610.0,1204419840.0,1098130430.0,500657248.0,560594880.0,454077088.0,489436704.0,458651328.0,487982400.0,455236160.0,472023552.0,466906368.0,475487232.0,488034432.0,405239616.0
P11234,1696058240.0,1559076100.0,1862561280.0,1622450430.0,1527530240.0,1547507970.0,1234596990.0,1167961600.0,1276504700.0,1138854910.0,1370982020.0,1319578750.0,408319680.0,393116192.0,403285184.0,415484544.0,395534496.0,409540416.0,423405440.0,380573952.0,412364288.0,414721088.0,443912672.0,349408768.0
P11274,204172752.0,179309008.0,207351328.0,217758288.0,169484768.0,192224704.0,89504040.0,131859064.0,167452192.0,133873248.0,131111256.0,147060128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11279,479732800.0,451688480.0,546173500.0,522448864.0,573908990.0,552982780.0,496999424.0,496066336.0,456506112.0,446638240.0,562844540.0,538375740.0,276533344.0,285903968.0,333475168.0,328097056.0,318685568.0,316029600.0,342310528.0,334250720.0,295782176.0,283281088.0,334065376.0,295626624.0
P11310,261495392.0,275271168.0,292706720.0,288925984.0,288667296.0,271915872.0,434328448.0,412961824.0,330276832.0,342711712.0,354998624.0,360437056.0,294396800.0,285692544.0,270758048.0,295590464.0,350814112.0,298092000.0,342503072.0,309349344.0,295623776.0,303007360.0,279218560.0,349379200.0
P11388,242753136.0,231623232.0,231557328.0,245651664.0,213130096.0,224885536.0,386141536.0,392236032.0,469974720.0,488607808.0,416927648.0,443942656.0,264439984.0,319246400.0,242919072.0,223693520.0,264020272.0,199709408.0,244991152.0,263446624.0,225727744.0,241405344.0,232128192.0,250544240.0
P11441,0.0,0.0,0.0,0.0,0.0,0.0,84052960.0,54876564.0,0.0,0.0,71142608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11498,1234809220.0,1215312770.0,1231295360.0,1178764160.0,1188357250.0,1140206590.0,1272111740.0,1211096960.0,1349600260.0,1349682940.0,1403885180.0,1420851710.0,1884981500.0,1812363900.0,1723682180.0,1735241980.0,1845634820.0,1850736510.0,2043739650.0,1880406400.0,1778743170.0,2026075260.0,1795185410.0,2044296190.0
P11586,2253975550.0,2268213760.0,2056575360.0,2184296190.0,2381532420.0,2377731330.0,2616787460.0,2685428740.0,2537005570.0,2572785150.0,2765321730.0,2676344830.0,899490430.0,999632380.0,859052160.0,935817090.0,897511100.0,966837700.0,949419580.0,897138940.0,881953470.0,962597570.0,907728190.0,880411140.0
P11766,700691260.0,753894780.0,718925950.0,724229120.0,727030460.0,667012670.0,685909760.0,621195580.0,707913340.0,683872770.0,634025860.0,593621760.0,1223828350.0,1207170300.0,1001247100.0,1081993470.0,1146240260.0,1082228220.0,995893310.0,1093972350.0,1031208900.0,1144898820.0,978073220.0,1218111360.0
P12081,600070140.0,619083390.0,557782080.0,570637120.0,635529470.0,567347780.0,780027840.0,707615230.0,680368770.0,653069820.0,641650110.0,622827140.0,665646850.0,679454020.0,532521056.0,596397570.0,642623810.0,620775490.0,624351040.0,565372670.0,563311550.0,674617090.0,626252030.0,656752640.0
P12268,2477574140.0,2517275650.0,2440485120.0,2560536320.0,2472802820.0,2535948800.0,2348131840.0,2277420540.0,2470582020.0,2606819840.0,2482440700.0,2647943420.0,2776553980.0,2905409020.0,2452421120.0,2736238850.0,2638109180.0,2769079550.0,2504723970.0,2476217600.0,2355168770.0,2622985470.0,2282241020.0,2601413890.0
P12270,460217536.0,453837600.0,447260896.0,436202624.0,454731808.0,429565088.0,468539520.0,460617472.0,477430624.0,481415904.0,516836192.0,477583616.0,591320900.0,520287520.0,500470336.0,538117440.0,558173380.0,567789820.0,519218816.0,475995424.0,497995200.0,532653504.0,495249216.0,527395072.0
P12694,0.0,94533568.0,0.0,0.0,76466344.0,69101840.0,0.0,61957648.0,0.0,0.0,70510344.0,101013160.0,118954768.0,54288276.0,89130536.0,87855088.0,105776184.0,107076648.0,107573384.0,106598896.0,77354168.0,89769120.0,89615856.0,87310424.0
P12830,558698690.0,559440260.0,602015740.0,590748350.0,537516800.0,482247264.0,432597184.0,424734176.0,549511940.0,526157408.0,520015168.0,538129470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P12955,451859072.0,445090016.0,441840672.0,457795456.0,441744544.0,445556224.0,438142016.0,361336224.0,431646048.0,447391744.0,415527776.0,421968256.0,536120512.0,543398850.0,514254080.0,520432320.0,524191904.0,502166688.0,540542910.0,513670304.0,475792192.0,504887296.0,528613024.0,517423008.0
P12956,2475532290.0,2492237570.0,2483628030.0,2416331010.0,2640890370.0,2604330240.0,2710443520.0,2681826560.0,2661474560.0,2623967230.0,2756493310.0,2792917250.0,2968361470.0,2998945280.0,2637238530.0,2835880700.0,2865414140.0,2949093890.0,2839123710.0,2699150850.0,2816622340.0,2967305980.0,2738728700.0,2957611260.0
P13010,2919120900.0,2944615170.0,2924758780.0,2822317570.0,3095315200.0,3020914690.0,3014562300.0,3009382910.0,3052329470.0,3033765630.0,3129778690.0,3079394560.0,3200745220.0,3064678400.0,3067450110.0,3168619520.0,3204650500.0,3357477380.0,3173533700.0,3037491970.0,3085967100.0,3280266750.0,3102349820.0,3380695300.0
P13073,1177616510.0,1148079740.0,987972800.0,1037346430.0,1155513340.0,1016855300.0,1362666500.0,1334690560.0,1297577600.0,1317734530.0,1218556290.0,1018566080.0,1426833920.0,1568739330.0,1137785600.0,1215986940.0,1351249410.0,1352831870.0,1233106820.0,1254598020.0,1355268480.0,1520512380.0,1423452800.0,1548477060.0
P13473,1815444860.0,1457421440.0,2123202180.0,1647497220.0,1846024320.0,1584767100.0,1749134590.0,1909398140.0,1247747330.0,1400935300.0,1766685060.0,2254742020.0,604157060.0,530623424.0,666057150.0,794711360.0,572752320.0,649573060.0,850197890.0,719544900.0,753976000.0,733379900.0,875102140.0,650785020.0
P13489,1066555710.0,1018472260.0,891623620.0,897438020.0,993485380.0,1010789250.0,817041730.0,991303230.0,1017945660.0,960784060.0,886915520.0,951220800.0,1321330940.0,1258587260.0,1235369220.0,1232898820.0,1358040830.0,1367450620.0,1272360190.0,1072003900.0,1121547390.0,1282634620.0,1136658430.0,1325081470.0
P13497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13498,173195408.0,167514768.0,180885424.0,158918768.0,105971648.0,142335808.0,95606864.0,103962920.0,144653216.0,179262736.0,142662000.0,168818080.0,0.0,0.0,0.0,0.0,0.0,0.0,49561916.0,0.0,48528200.0,0.0,0.0,51583916.0
P13639,16658345000.0,16118011900.0,16652673000.0,16233329700.0,16831362000.0,16622073900.0,13064939500.0,12790237200.0,15808816100.0,15184217100.0,15406715900.0,14495734800.0,8755588100.0,8767145000.0,8400018400.0,8771944400.0,8884848600.0,8828620800.0,7905496600.0,7768941100.0,7772275700.0,8196763100.0,7731722800.0,8291003900.0
P13667,2473042180.0,2448287490.0,2442169090.0,2477253890.0,2455696640.0,2457793020.0,2502075650.0,2567941890.0,2647455740.0,2684912380.0,2724190720.0,2731547650.0,1320352770.0,1288753660.0,1135698180.0,1257231230.0,1289465980.0,1265611010.0,1218193410.0,1175795710.0,1157052670.0,1248409220.0,1158985860.0,1187183360.0
P13674,246778784.0,230817840.0,261425024.0,249473056.0,266723936.0,257937920.0,264214336.0,230541136.0,228539728.0,235650496.0,261834080.0,226411248.0,227189776.0,0.0,196338272.0,163359696.0,292158720.0,192388352.0,173809136.0,175528192.0,154434112.0,165230896.0,137209008.0,160930160.0
P13716,270999648.0,280355584.0,297173024.0,331631712.0,354210592.0,338601152.0,389535072.0,385297408.0,357226240.0,318480320.0,295116864.0,403665824.0,130798264.0,0.0,126632336.0,0.0,141122768.0,0.0,138652704.0,169455472.0,152787792.0,0.0,0.0,206730432.0
P13797,2495305980.0,2524733950.0,2368601600.0,2441671170.0,2739949820.0,2615367170.0,2758954500.0,2660753150.0,2235937280.0,2348129280.0,2275378180.0,2370152960.0,1261044100.0,1296529280.0,1135334910.0,1189635460.0,1353153280.0,1402631040.0,1078068220.0,1081643260.0,1109119740.0,1198388100.0,1049311870.0,1254484990.0
P13798,805537090.0,756390270.0,871170940.0,815415420.0,843563390.0,751156670.0,725707580.0,702569600.0,755387970.0,769583170.0,842540220.0,878388990.0,499445120.0,524779520.0,451616032.0,459180544.0,450042144.0,497106624.0,511572192.0,544794820.0,487377952.0,531378624.0,482045344.0,541619840.0
P13929,18425483300.0,0.0,0.0,18082367500.0,0.0,18730795000.0,28682211300.0,19244099600.0,825618820.0,16545022000.0,29155186700.0,32522131500.0,37563929000.0,27067480100.0,48170230000.0,48236290000.0,27464974300.0,35658351000.0,52177650000.0,0.0,44610724000.0,44204696000.0,53890953000.0,31623710700.0
P13987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484371710.0,0.0,0.0,2308125700.0,2053395710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14314,2209107710.0,2153740800.0,2095907710.0,2033426820.0,2192076800.0,2176388610.0,2188685060.0,2562338050.0,2551588350.0,2492132610.0,2497868290.0,2370221310.0,2866630910.0,2824416510.0,2478899970.0,2530556160.0,2755391230.0,2678042110.0,2728323840.0,2681141250.0,2441487870.0,2714919170.0,2343482370.0,2599822850.0
P14324,2591354880.0,2541869570.0,2617881860.0,2573981700.0,2615941380.0,2414339070.0,3538254590.0,3730553860.0,2754410500.0,2826294530.0,2791742980.0,2654878460.0,1998352640.0,1968019200.0,1635628290.0,1764008190.0,1930717060.0,2073381120.0,1801819140.0,1673283970.0,1789299970.0,2034083840.0,1834223620.0,1914614140.0
P14384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93588992.0,0.0,0.0,0.0,0.0,0.0,0.0,159148096.0,0.0,0.0,0.0,168511728.0
P14618,25929476100.0,25181560800.0,23621335000.0,23636805600.0,24836808700.0,24492822500.0,21270063100.0,23852398600.0,24216422400.0,24006881300.0,25461168100.0,25989343200.0,20550228000.0,21751167000.0,21047699500.0,21776689200.0,20374519800.0,21530124300.0,20951361500.0,20921059300.0,19851913200.0,21835655200.0,19318313000.0,19818242000.0
P14635,0.0,0.0,0.0,0.0,0.0,0.0,43035732.0,66227936.0,40470232.0,0.0,0.0,50104260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14649,2887858180.0,3822548740.0,0.0,0.0,0.0,2941029890.0,3618238210.0,3131204350.0,0.0,0.0,0.0,2335812610.0,2380902400.0,1437686660.0,2326738180.0,2032231550.0,2453338110.0,2546881020.0,1917085570.0,0.0,2522003710.0,2559712510.0,2677876480.0,2719255810.0
P14735,239719984.0,237366192.0,248493808.0,249634864.0,269512800.0,278029824.0,331247168.0,309042112.0,274904672.0,269855200.0,285575488.0,266949584.0,369058784.0,346195040.0,373797504.0,393673792.0,427051200.0,407726304.0,386993568.0,360113088.0,385242560.0,378179552.0,389341152.0,396250464.0
P14866,1918349060.0,1851221630.0,1812666880.0,1790673540.0,1760039420.0,1766542720.0,1669743230.0,1852441220.0,1903798020.0,1849233920.0,2005649920.0,1951901180.0,2329969410.0,2175472130.0,2122916100.0,2113514620.0,2361054980.0,2230268420.0,2050677120.0,2126413820.0,2085506940.0,2294360830.0,2006170880.0,2124800510.0
P14923,845003260.0,853086850.0,803612800.0,849110660.0,906107010.0,890022460.0,1052629890.0,1005818180.0,709157380.0,742652290.0,720643650.0,706772290.0,209885984.0,189544544.0,193534704.0,191795248.0,185392464.0,190703840.0,214743776.0,182567712.0,219524752.0,245762272.0,197032336.0,209036800.0
P14927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83542416.0,0.0,0.0,61528436.0,0.0,0.0,71255120.0,0.0,190359632.0,114858704.0,192931296.0,0.0
P15104,170841904.0,164731216.0,179277904.0,160263808.0,144110848.0,159212544.0,179356960.0,312697568.0,319254016.0,294222688.0,361153056.0,280171296.0,94491680.0,127937344.0,0.0,113970792.0,112742408.0,0.0,101857336.0,103524832.0,106124344.0,100758040.0,0.0,74704592.0
P15144,692663170.0,738703810.0,637499780.0,672731140.0,755034750.0,737219900.0,559666500.0,576516800.0,564667200.0,523762688.0,571665980.0,566974340.0,1236196100.0,1328492930.0,1420503940.0,1473496580.0,1294990210.0,1335888510.0,1384910720.0,1346622340.0,1152319100.0,1219056640.0,1172919300.0,1212327420.0
P15151,322673024.0,328011488.0,346665152.0,351960320.0,333744160.0,339172352.0,217727584.0,239847584.0,279766464.0,261039248.0,283082624.0,209277408.0,439516128.0,327522080.0,410517696.0,438563136.0,465064800.0,455571424.0,379235072.0,393590848.0,386793824.0,444230112.0,412626464.0,364732928.0
P15170,1908864510.0,1810404100.0,2053773950.0,2059275780.0,1879226750.0,1915397500.0,1784337150.0,1739457150.0,1838674820.0,1776676350.0,1913201020.0,1818738690.0,1445474560.0,1191286910.0,1398833790.0,1512966020.0,1490822400.0,1464160510.0,1412428420.0,1501240060.0,1388236290.0,1450051580.0,1276886270.0,1471319680.0
P15291,143374560.0,155308736.0,168471888.0,128371672.0,153010624.0,153006800.0,72161536.0,74789688.0,93553616.0,91971152.0,42207284.0,76967224.0,37585680.0,48436160.0,51127092.0,55575764.0,46989256.0,51858176.0,52512060.0,49123348.0,48004868.0,48088868.0,41350876.0,49175020.0
P15309,39162956.0,0.0,0.0,0.0,0.0,0.0,99166288.0,81500824.0,67177184.0,0.0,75998696.0,97992264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P15374,214416480.0,215529280.0,123692672.0,182915888.0,214178736.0,174335696.0,223606704.0,245266848.0,273904288.0,243245984.0,247520704.0,206878816.0,221736192.0,138245856.0,175468080.0,173822912.0,232986912.0,198604528.0,148657712.0,184744512.0,189535680.0,194564592.0,164484800.0,205380800.0
P15408,46514700.0,0.0,103808248.0,0.0,48563156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P15529,86720832.0,0.0,0.0,0.0,0.0,0.0,0.0,141991856.0,0.0,0.0,0.0,0.0,65628004.0,90091968.0,0.0,0.0,0.0,0.0,0.0,0.0,99877480.0,97626880.0,110004072.0,0.0
P15559,1419330180.0,1400580990.0,1449764990.0,1441459710.0,1476964990.0,1463280260.0,2065859840.0,1776494340.0,1490670590.0,1675645950.0,1703454210.0,1634374140.0,12482156500.0,11658731500.0,12685192200.0,13194556400.0,13172031500.0,12542237700.0,12802859000.0,12314086400.0,12309947400.0,13170564100.0,11883636700.0,12440417300.0
P15586,188923728.0,195184688.0,159249360.0,139251840.0,179555360.0,166275696.0,265038016.0,240815328.0,242542032.0,198302608.0,195259760.0,224758448.0,256542992.0,281607200.0,272327680.0,246559984.0,284286272.0,311150432.0,251090624.0,335684992.0,353311296.0,312096288.0,324522720.0,299052704.0
P15880,3615335170.0,3574484220.0,3655267330.0,3436286210.0,3951791360.0,3734603260.0,4642905100.0,4677280300.0,3624305660.0,4110606850.0,3817068540.0,3580193790.0,4636868100.0,4510454300.0,4502955000.0,4446974500.0,4724119600.0,4614682600.0,4391983600.0,4184197380.0,4041329410.0,4668460500.0,4169360900.0,4511464400.0
P15882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P15927,263944928.0,277889344.0,230742048.0,222079760.0,260906832.0,244810320.0,316216800.0,328553536.0,337621248.0,325751904.0,331341824.0,277432832.0,379843008.0,336091776.0,324025536.0,343095104.0,324275040.0,350338368.0,327079712.0,336424352.0,363904032.0,413371008.0,343015424.0,338547520.0
P15941,303600000.0,297189632.0,273917152.0,318612832.0,295124672.0,291640640.0,355659872.0,0.0,422483424.0,485040512.0,512161472.0,509488288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62034648.0,0.0,0.0,0.0
P16070,2692045060.0,2856997890.0,3288971260.0,3084464640.0,2556242940.0,2579519740.0,1707475200.0,1717374460.0,2016457090.0,2009484670.0,1999537790.0,1469368700.0,1924435070.0,1589041410.0,1632411140.0,1564025090.0,1803458050.0,1681989250.0,1605597700.0,1575836420.0,1482540290.0,1728422660.0,1723922940.0,1624679810.0
P16083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257066224.0,255973616.0,236897408.0,244123168.0,254902672.0,227314832.0,262486816.0,259263984.0,266676624.0,213871984.0,238843312.0,260118160.0
P16144,201355184.0,209824912.0,231777696.0,243389104.0,231733296.0,231349632.0,157835120.0,141648656.0,147944144.0,149474480.0,166884400.0,175552960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P16152,744818370.0,749064190.0,630615680.0,658746880.0,778222660.0,754959550.0,1089372540.0,1115815550.0,873399300.0,838469820.0,819961730.0,832627200.0,1286606850.0,1371414780.0,1274552580.0,1310037760.0,1343072380.0,1332616450.0,1443679100.0,1384549380.0,1299194880.0,1390433790.0,1284747780.0,1655703810.0
P16219,0.0,0.0,0.0,0.0,39151584.0,47693592.0,44285076.0,41546460.0,0.0,0.0,55447216.0,53111672.0,74103872.0,0.0,87020584.0,76515056.0,66292940.0,53819804.0,63395804.0,97454400.0,0.0,100159272.0,102157816.0,92164208.0
P16278,117456448.0,120950168.0,143403648.0,140733248.0,149520016.0,145103088.0,113022992.0,130031296.0,129848760.0,138063728.0,127442152.0,140162672.0,470586016.0,555500540.0,476505056.0,486832192.0,495460352.0,485934400.0,486404768.0,520104352.0,464856960.0,490321152.0,475134752.0,512674496.0
P16401,2464502780.0,2347045120.0,2505121540.0,2374617860.0,2350232830.0,2317368320.0,3502552320.0,3464792830.0,2476748800.0,2535900670.0,2484051200.0,2294172930.0,3112796930.0,3108466940.0,3118022910.0,3236459260.0,3360149500.0,3109179900.0,3202395140.0,2964375810.0,3232839680.0,3375709700.0,2997796610.0,3125960960.0
P16422,485177184.0,497460992.0,398614912.0,437429952.0,446376768.0,496831712.0,557560130.0,537234180.0,577535740.0,534283424.0,513781504.0,502766784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P16435,1072995260.0,1077976580.0,1140147970.0,1144174720.0,1226244610.0,1168173820.0,1300487680.0,1282264580.0,1174323970.0,1328037760.0,1423048580.0,1351694590.0,359886464.0,378642816.0,366239328.0,337230240.0,334038240.0,349767744.0,381198208.0,368125504.0,368183360.0,352564544.0,366544384.0,361043936.0
P16455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P16615,1193090940.0,1160912380.0,1267683200.0,1338083580.0,1138032770.0,1079211390.0,1058509500.0,937652610.0,1042466940.0,1096173700.0,1170631810.0,1086251650.0,1385068800.0,1241478270.0,1394296060.0,1436304130.0,1441915010.0,1459192580.0,1446117380.0,1417201020.0,1406087300.0,1530493820.0,1425375620.0,1555567100.0
P16930,188853808.0,116604592.0,143817200.0,149475648.0,170447904.0,173329536.0,248225120.0,225666800.0,164477648.0,200492096.0,204629840.0,172085936.0,129955384.0,141727616.0,178446464.0,173817936.0,151539808.0,156941488.0,194062928.0,167459024.0,185771088.0,172785680.0,193597568.0,161714464.0
